,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
902,470146.3.peg.2917,AMALT1,Amylomaltase (maltotriose),rxn08126,MNXR94163,R01555; R06040; R07516,"[['2.4.1.25'], ['3.2.1.20'], ['2.4.1.8']]",AMALT1; MLTG1; MPL,"['malt[c]', 'malttr[c]']","['Maltose', 'maltotriose']","['C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O']"
903,470146.3.peg.2917,AMALT2,Amylomaltase (maltotetraose),rxn08127,MNXR94164,R01555; R06040; R07516,"[['2.4.1.25'], ['2.4.1.25'], ['3.2.1.20'], ['2.4.1.8']]",AMALT1; AMALT2; MLTG1; MPL,"['malt[c]', 'maltttr[c]']","['Maltose', 'Maltotetraose']","['C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O']"
904,470146.3.peg.2917,AMALT3,Amylomaltase (maltopentaose),rxn08128,MNXR94165,R01555; R06040; R07516,"[['2.4.1.25'], ['2.4.1.25'], ['2.4.1.25'], ['3.2.1.20'], ['2.4.1.8']]",AMALT1; AMALT2; AMALT3; MLTG1; MPL,"['malt[c]', 'maltpt[c]']","['Maltose', 'maltopentaose']","['C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O', None]"
905,470146.3.peg.2917,AMALT4,Amylomaltase (maltohexaose),rxn08129,MNXR94166,None,[['2.4.1.25']],AMALT4,"['malt[c]', 'malthx[c]']","['Maltose', 'Maltohexaose']","['C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)O)CO)CO)CO)CO)CO)O)O)O)O']"
906,470146.3.peg.267,AMMQT8r,S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8),rxn10094,MNXR68360,None,[None],AMMQT8_2,"['2dmmq8[c]', 'amet[c]']","['2-Demethylmenaquinone 8', 'S-Adenosyl-L-methionine']","['CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C2=CC=CC=C2C1=O)C)C)C)C)C)C)C)C', 'C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O']"
907,470146.3.peg.267,PHYQS,"2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.163)",rxn04674,MNXR74897,R06859,['2.1.1.-'],None,"['amet[c]', 'dmphqno[c]']","['S-Adenosyl-L-methionine', 'Demethylphylloquinone']","['C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O', 'CC(C)CCCC(C)CCCC(C)CCCC(=CCC1=CC(=O)C2=CC=CC=C2C1=O)C']"
908,470146.3.2522_16.peg,AMPMS3,4-amino-2-methyl-5-phosphomethylpyrimidine synthetase,rxn20643,None,R03472,[None],None,"['air[c]', 'amet[c]']","['5-amino-1-(5-phospho-D-ribosyl)imidazole', 'S-Adenosyl-L-methionine']","['C1=C(N(C=N1)C2C(C(C(O2)COP(=O)(O)O)O)O)N', 'C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O']"
909,470146.3.2646_2_5.peg,APRAUR,5-amino-6-(5-phosphoribosylamino)uracil reductase,rxn02474,MNXR745,R03458,"[['1.1.1.193'], None]",APRAUR; RIB7_2,"['5apru[c]', 'h[c]', 'nadph[c]']","['5-Amino-6-(5-phosphoribosylamino)uracil', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","['C(C1C(C(C(O1)NC2=C(C(=O)NC(=O)N2)N)O)O)OP(=O)(O)O', '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
910,470146.3.2646_2_5.peg,DHPPDA2,diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp),None,None,None,['3.5.4.26'],None,"['25drapp[c]', 'h2o[c]', 'h[c]']","['2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5-phosphate', 'Water', 'proton']","[None, 'O', '[H+]']"
911,470146.3.peg.1864,ARAI,L-arabinose isomerase,rxn01292,MNXR5440,R01761,"[['5.3.1.4', '5.3.1.5']]",ARAI,['arab_L[c]'],['L-arabinose'],['C1C(C(C(C(O1)O)O)O)O']
912,470146.3.peg.1127,ARBabc,L-arabinose transport via ABC system,rxn05173,MNXR774,None,"[['3.6.3.17'], ['3.6.3.17']]",ARBabc; ARBabcpp,"['arab_L[e]', 'atp[c]', 'h2o[c]']","['L-arabinose', 'ATP', 'Water']","['C1C(C(C(C(O1)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
913,470146.3.peg.1127,GLCabc,D-glucose transport via ABC system,rxn05147,MNXR93922,None,"[['3.6.3.17'], ['3.6.3.17']]",GLCabc; GLCabcpp,"['atp[c]', 'glc_D[e]', 'h2o[c]']","['ATP', 'D-glucose', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(C(O1)O)O)O)O)O', 'O']"
914,470146.3.peg.1127,MALTabc,maltose transport via ABC system,rxn05170,MNXR3403,None,"[['3.6.3.19'], ['3.6.3.19']]",MALTabc; MALTabcpp,"['atp[c]', 'h2o[c]', 'malt[e]']","['ATP', 'Water', 'Maltose']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O']"
915,470146.3.peg.1128,ARBabc,L-arabinose transport via ABC system,rxn05173,MNXR774,None,"[['3.6.3.17'], ['3.6.3.17']]",ARBabc; ARBabcpp,"['arab_L[e]', 'atp[c]', 'h2o[c]']","['L-arabinose', 'ATP', 'Water']","['C1C(C(C(C(O1)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
916,470146.3.peg.1128,GLCabc,D-glucose transport via ABC system,rxn05147,MNXR93922,None,"[['3.6.3.17'], ['3.6.3.17']]",GLCabc; GLCabcpp,"['atp[c]', 'glc_D[e]', 'h2o[c]']","['ATP', 'D-glucose', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(C(O1)O)O)O)O)O', 'O']"
917,470146.3.peg.1128,MALTabc,maltose transport via ABC system,rxn05170,MNXR3403,None,"[['3.6.3.19'], ['3.6.3.19']]",MALTabc; MALTabcpp,"['atp[c]', 'h2o[c]', 'malt[e]']","['ATP', 'Water', 'Maltose']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O']"
918,470146.3.peg.1129,ARBabc,L-arabinose transport via ABC system,rxn05173,MNXR774,None,"[['3.6.3.17'], ['3.6.3.17']]",ARBabc; ARBabcpp,"['arab_L[e]', 'atp[c]', 'h2o[c]']","['L-arabinose', 'ATP', 'Water']","['C1C(C(C(C(O1)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
919,470146.3.peg.1129,GLCabc,D-glucose transport via ABC system,rxn05147,MNXR93922,None,"[['3.6.3.17'], ['3.6.3.17']]",GLCabc; GLCabcpp,"['atp[c]', 'glc_D[e]', 'h2o[c]']","['ATP', 'D-glucose', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(C(O1)O)O)O)O)O', 'O']"
920,470146.3.peg.1129,MALTabc,maltose transport via ABC system,rxn05170,MNXR3403,None,"[['3.6.3.19'], ['3.6.3.19']]",MALTabc; MALTabcpp,"['atp[c]', 'h2o[c]', 'malt[e]']","['ATP', 'Water', 'Maltose']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O']"
921,470146.3.peg.2143,ARBabc,L-arabinose transport via ABC system,rxn05173,MNXR774,None,"[['3.6.3.17'], ['3.6.3.17']]",ARBabc; ARBabcpp,"['arab_L[e]', 'atp[c]', 'h2o[c]']","['L-arabinose', 'ATP', 'Water']","['C1C(C(C(C(O1)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
922,470146.3.peg.2143,GLCabc,D-glucose transport via ABC system,rxn05147,MNXR93922,None,"[['3.6.3.17'], ['3.6.3.17']]",GLCabc; GLCabcpp,"['atp[c]', 'glc_D[e]', 'h2o[c]']","['ATP', 'D-glucose', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(C(O1)O)O)O)O)O', 'O']"
923,470146.3.peg.2143,MALTabc,maltose transport via ABC system,rxn05170,MNXR3403,None,"[['3.6.3.19'], ['3.6.3.19']]",MALTabc; MALTabcpp,"['atp[c]', 'h2o[c]', 'malt[e]']","['ATP', 'Water', 'Maltose']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O']"
924,470146.3.peg.2545,ARBabc,L-arabinose transport via ABC system,rxn05173,MNXR774,None,"[['3.6.3.17'], ['3.6.3.17']]",ARBabc; ARBabcpp,"['arab_L[e]', 'atp[c]', 'h2o[c]']","['L-arabinose', 'ATP', 'Water']","['C1C(C(C(C(O1)O)O)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O']"
925,470146.3.peg.2545,GLCabc,D-glucose transport via ABC system,rxn05147,MNXR93922,None,"[['3.6.3.17'], ['3.6.3.17']]",GLCabc; GLCabcpp,"['atp[c]', 'glc_D[e]', 'h2o[c]']","['ATP', 'D-glucose', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(C(O1)O)O)O)O)O', 'O']"
926,470146.3.peg.2545,MALTabc,maltose transport via ABC system,rxn05170,MNXR3403,None,"[['3.6.3.19'], ['3.6.3.19']]",MALTabc; MALTabcpp,"['atp[c]', 'h2o[c]', 'malt[e]']","['ATP', 'Water', 'Maltose']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O']"
927,470146.3.peg.2554,ARGDC,arginine decarboxylase,rxn00405,MNXR778,R00566,"[['4.1.1.19'], ['4.1.1.19']]",ARGDC; ARGDCpp,"['arg_L[c]', 'h[c]']","['L-arginine', 'proton']","['C(CC(C(=O)O)N)CN=C(N)N', '[H+]']"
928,470146.3.peg.2554,LYSDC,lysine decarboxylase,rxn00322,MNXR3346,R00462,[['4.1.1.18']],LYSDC,"['h[c]', 'lys_L[c]']","['proton', 'L-lysine']","['[H+]', 'C(CCN)CC(C(=O)O)N']"
929,470146.3.peg.2554,ORNDC,Ornithine Decarboxylase,rxn00470,MNXR102209,R00670,[None],or NDC,"['h[c]', 'orn[c]']","['proton', 'Ornithine']","['[H+]', 'C(CC(C(=O)O)N)CN']"
930,470146.3.1728_26.peg,ARGSL,Argininosuccinate Lyase,rxn00802,MNXR95948,R01086,['4.3.2.1'],None,['argsuc[c]'],['N(omega)-(L-Arginino)succinate'],['C(CC(C(=O)O)N)CN=C(N)NC(CC(=O)O)C(=O)O']
931,470146.3.3110_25.peg,ARGSL,Argininosuccinate Lyase,rxn00802,MNXR95948,R01086,['4.3.2.1'],None,['argsuc[c]'],['N(omega)-(L-Arginino)succinate'],['C(CC(C(=O)O)N)CN=C(N)NC(CC(=O)O)C(=O)O']
932,470146.3.2794_23.peg,ARGSS,Argininosuccinate Synthase,None,MNXR95949,None,['6.3.4.5'],None,"['asp_L[c]', 'atp[c]', 'citr_L[c]']","['L-aspartate', 'ATP', 'L-citrulline']","['C(C(C(=O)O)N)C(=O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(CC(C(=O)O)N)CNC(=O)N']"
933,470146.3.1727_2.peg,ASAD,aspartate-semialdehyde dehydrogenase,rxn01643,MNXR832,R02291,"[['1.2.1.11'], ['1.2.1.11'], None]",ASAD; ASADi; HOM2,"['aspsa[c]', 'nadp[c]', 'pi[c]']","['L-Aspartate 4-semialdehyde', 'Nicotinamide adenine dinucleotide phosphate', 'hydrogenphosphate']","['C(C=O)C(C(=O)[O-])[NH3+]', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N', 'OP(=O)([O-])[O-]']"
934,470146.3.1205_12.peg,ASNS1,Asparagine Synthase (Glutamine-Hydrolysing),rxn00416,MNXR96059,R00578,"[None, None, ['6.3.5.4']]",ASN1; ASN2; ASNS1,"['asp_L[c]', 'atp[c]', 'gln_L[c]', 'h2o[c]']","['L-aspartate', 'ATP', 'L-glutamine', 'Water']","['C(C(C(=O)O)N)C(=O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(CC(=O)N)C(C(=O)O)N', 'O']"
935,470146.3.2848.peg,ASNS2,asparagine synthetase,rxn00340,MNXR81756,R00483,"[['6.3.1.1', '6.3.5.4']]",ASNS2,"['asp_L[c]', 'atp[c]', 'nh4[c]']","['L-aspartate', 'ATP', 'Ammonium']","['C(C(C(=O)O)N)C(=O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', '[NH4+]']"
936,470146.3.1937.peg,ASP1DC,Aspartate 1-Decarboxylase,rxn00346,MNXR96077,R00489,"[['4.1.1.11', '4.1.1.15'], None]",ASP1DC; U98,"['asp_L[c]', 'h[c]']","['L-aspartate', 'proton']","['C(C(C(=O)O)N)C(=O)O', '[H+]']"
937,470146.3.2948_5.peg,ASPCT,aspartate carbamoyltransferase,rxn01018,MNXR96080,R01397,"[['2.1.3.2'], ['2.1.3.2'], None]",ASPCT; ASPCTn; URA2_1,"['asp_L[c]', 'cbp[c]']","['L-aspartate', 'Carbamoyl phosphate']","['C(C(C(=O)O)N)C(=O)O', 'C(=O)(N)OP(=O)(O)O']"
938,470146.3.2715.peg,ASPKi,"aspartate kinase, irreversible",None,None,None,[None],None,"['asp_L[c]', 'atp[c]']","['L-aspartate', 'ATP']","['C(C(C(=O)O)N)C(=O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
939,470146.3.939.peg,ASPKi,"aspartate kinase, irreversible",None,None,None,[None],None,"['asp_L[c]', 'atp[c]']","['L-aspartate', 'ATP']","['C(C(C(=O)O)N)C(=O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N']"
940,470146.3.peg.2526,ASPO1,L-aspartate oxidase,rxn00262,MNXR81763,R00357,"[['1.4.3.16', '1.4.3.2'], ['1.4.3.16', '1.4.3.2']]",ASPO1; ASPO7,"['asp_L[c]', 'h2o[c]', 'o2[c]']","['L-aspartate', 'Water', 'O2']","['C(C(C(=O)O)N)C(=O)O', 'O', 'O=O']"
941,470146.3.peg.2526,ASPO7,L-aspartate oxidase,None,None,None,['1.4.3.16'],None,"['asp_L[c]', 'fmn[c]']","['L-aspartate', 'FMN']","['C(C(C(=O)O)N)C(=O)O', 'CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O']"
942,470146.3.peg.2527,ASPO1,L-aspartate oxidase,rxn00262,MNXR81763,R00357,"[['1.4.3.16', '1.4.3.2'], ['1.4.3.16', '1.4.3.2']]",ASPO1; ASPO7,"['asp_L[c]', 'h2o[c]', 'o2[c]']","['L-aspartate', 'Water', 'O2']","['C(C(C(=O)O)N)C(=O)O', 'O', 'O=O']"
943,470146.3.peg.2527,ASPO7,L-aspartate oxidase,None,None,None,['1.4.3.16'],None,"['asp_L[c]', 'fmn[c]']","['L-aspartate', 'FMN']","['C(C(C(=O)O)N)C(=O)O', 'CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O']"
944,470146.3.2526.peg,ASPO6,L-aspartate oxidase,rxn00338,MNXR81767,R00481,[['1.4.3.16']],ASPO6,"['asp_L[c]', 'o2[c]']","['L-aspartate', 'O2']","['C(C(C(=O)O)N)C(=O)O', 'O=O']"
945,470146.3.2527.peg,ASPO6,L-aspartate oxidase,rxn00338,MNXR81767,R00481,[['1.4.3.16']],ASPO6,"['asp_L[c]', 'o2[c]']","['L-aspartate', 'O2']","['C(C(C(=O)O)N)C(=O)O', 'O=O']"
946,470146.3.peg.2715,ASPT,L-aspartase,rxn00347,MNXR96099,R00490,[['4.3.1.1']],ASPT,['asp_L[c]'],['L-aspartate'],['C(C(C(=O)O)N)C(=O)O']
947,470146.3.peg.3075,ASPT,L-aspartase,rxn00347,MNXR96099,R00490,[['4.3.1.1']],ASPT,['asp_L[c]'],['L-aspartate'],['C(C(C(=O)O)N)C(=O)O']
948,470146.3.peg.3076,ASPT,L-aspartase,rxn00347,MNXR96099,R00490,[['4.3.1.1']],ASPT,['asp_L[c]'],['L-aspartate'],['C(C(C(=O)O)N)C(=O)O']
949,470146.3.peg.939,ASPT,L-aspartase,rxn00347,MNXR96099,R00490,[['4.3.1.1']],ASPT,['asp_L[c]'],['L-aspartate'],['C(C(C(=O)O)N)C(=O)O']
950,470146.3.489.peg,ASPTA,Aspartate Transaminase,rxn00260,MNXR96079,R00355,"[None, None, ['2.6.1.1'], ['2.6.1.1'], None, ['2.6.1.1'], ['2.6.1.1']]",AAT1_1; AAT2_1; ASPTA; ASPTA1; ASPTA1r; ASPTAm; ASPTAp,"['akg[c]', 'asp_L[c]']","['2-Oxoglutarate', 'L-aspartate']","['C(CC(=O)O)C(=O)C(=O)O', 'C(C(C(=O)O)N)C(=O)O']"
951,470146.3.971_2.peg,ATPPRT,ATP phosphoribosyltransferase,rxn00789,MNXR68424,R01071,"[['2.4.2.17'], ['2.4.2.17'], None]",ATPPRT; ATPPRTr; HIS1,"['atp[c]', 'prpp[c]']","['ATP', '5-Phospho-alpha-D-ribose 1-diphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O']"
952,470146.3.972_2.peg,ATPPRT,ATP phosphoribosyltransferase,rxn00789,MNXR68424,R01071,"[['2.4.2.17'], ['2.4.2.17'], None]",ATPPRT; ATPPRTr; HIS1,"['atp[c]', 'prpp[c]']","['ATP', '5-Phospho-alpha-D-ribose 1-diphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O']"
953,470146.3.peg.2651,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
954,470146.3.peg.2652,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
955,470146.3.peg.2653,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
956,470146.3.peg.2654,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
957,470146.3.peg.2655,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
958,470146.3.peg.2656,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
959,470146.3.peg.2657,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
960,470146.3.peg.760,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
961,470146.3.peg.761,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
962,470146.3.peg.763,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
963,470146.3.peg.764,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
964,470146.3.peg.765,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
965,470146.3.peg.766,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
966,470146.3.peg.767,ATPS4,ATP synthase (four protons for one ATP),rxn10042,MNXR81785,None,"[['3.6.3.14'], ['3.6.3.14']]",ATPS4r; ATPS4rpp,"['adp[c]', 'h[e]', 'pi[c]']","['ADP', 'proton', 'hydrogenphosphate']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'OP(=O)([O-])[O-]']"
967,470146.3.peg.780,BACCLi,"biotin-[acetyl-CoA-carboxylase] ligase, irreversible",rxn00792,MNXR934,R01074,"[['6.2.1.11', '6.3.4.10', '6.3.4.11', '6.3.4.15', '6.3.4.9'], None]",BACCL; BTNL1,"['btamp[c]', 'ppi[c]']","['Biotinyl-5-AMP', 'Diphosphate']","['C1C2C(C(S1)CCCCC(=O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2', '[O-]P(=O)([O-])OP(=O)([O-])[O-]']"
